Camden Quay	(1)
South Gate Bridge	(1)
Pope's Quay	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Main St.	(1)
South Main St.	(1)
South Main St.	(1)
South Main St.	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Bandfield	(1)
Gaol Walk	(1)
Bandfield	(1)
Gaol Walk	(1)
Bandfield	(1)
Bandfield	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Bandfield	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Bandfield	(1)
Gaol Walk	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
